HUC8 ,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,m3,m3,m3,m3,mgal,ton,ton,ton,ton,ha,ha
HUC8,T_YLN,T_YLP,T_FNH3,T_FNO,T_FNO3,T_NFIX,T_GMN,T_FPO,T_FPL,T_MNP,T_YLDG,T_YLDF,T_IRGA,T_ET,T_PET,T_PRCP,T_IRGAmgal,Nyield,Pyield,T_NWET,T_NDRY,T_cropLand,T_irrLand,NUE,PUE,NUE1,PUE1
1010001,463.20985086231,77.1468904888849,26.1516711022494,7.0621425979734,54.5435816687545,119.371246957042,766.289479611421,0.673115398245806,118.853989530021,64.2728548698363,0,33054.5343847275,0,32190378.2721313,44962111.6628126,69871651.12332,0,702.296940578847,87.1690034505303,18.0820404730072,8.48830140798073,5236.10042038187,0,3.00513475898022,0.729282312182198,1.98207900831954,0.645434276477994
1010002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010003,197.618085156661,35.2585817056537,0.550011763468656,0.140771045105618,1.07889871085108,35.8125766067106,380.508694108235,0.0142227701532163,0.805429419767868,34.2736503529211,0,14837.2737077639,0,13787748.1694757,20096362.3647078,30802137.1841245,0,279.975593726962,35.5307745842265,7.76230683610333,3.06382755094455,2319.41209148616,0,5.78361683153828,43.3485995903304,4.08231041968271,43.0165161994484
1010004,714.160412421665,126.852156107418,41.1239173579208,11.0910586776402,85.6150742051873,147.315960280804,1219.31696919184,1.0550619790396,85.3509385716811,100.210808980132,0,55314.5825007167,0,55515103.9275871,77811919.5751354,107750071.758291,0,1058.1301882921,133.926120070042,27.3219208283561,10.6183936281856,8729.70690140874,0,3.27506956032214,1.54996318793191,2.21043218858021,1.46809429089309
1010005,345.514849699859,64.2195790592409,21.1605131303875,5.70728741745815,44.0663131136818,88.7389363039679,560.057964181724,0.542973004306848,43.8283540730443,46.9893214021876,0,28108.198345397,0,29035921.5351713,43246465.7723446,57509401.1507544,0,559.977715417018,70.3279666483526,13.6582288307384,6.03475999808049,4711.309867993,0,3.12198295274372,1.58498677593645,1.92631142451707,1.44732157655075
1020001,11.5679046867937,1.19618558875214,0.827027069642232,0.222573284766796,1.71649625648168,5.15148876866617,21.2877508899879,0.0211672385420345,0.0431607727987851,1.48664313485899,0,751.599906659455,0,1377820.14120329,2075861.54122587,2708035.74073143,0,19.6437982586465,2.35688226188368,0.622783037365228,0.301356030529224,214.164928179234,0,2.22171572699361,36.6385065037463,1.30833128260723,18.5950966588189
1020002,9.08587032851116,0.9521307220555,0.393629241234012,0.105664296796819,0.81488119636073,3.85151063523948,16.0175407186495,0.010091848741973,0.0208189503812512,1.20163003358265,0,607.589349891696,0,1052461.68462038,1578753.13074589,2198371.29496336,0,15.4193105274832,1.85830870607819,0.458651472818555,0.211093678259744,169.758401155472,0,2.64236040044717,60.1184297652788,1.55701799486196,30.8025269181778
1020003,158.288496124558,16.7114372871443,9.10221059564817,2.44879205559243,18.8837984218182,58.206187541173,289.173728359786,0.233286541954475,0.475905433786057,20.9272220545136,0,10881.6191450985,0,18845417.1000811,28819732.8099085,37786890.5449339,0,257.293155939626,31.3578457471922,7.83330137757818,4.14261459656295,3065.55405335873,0,2.55715634457471,44.2163008322937,1.57317994200002,23.5640529769029
1020004,80.7969456814744,9.31719686671411,10.1551311770746,2.73971128457149,21.156266590422,2.92458305034748,205.62856593637,0.261044825954712,0.522544462528711,14.8966368053276,0,6537.69551466242,0,13993326.2933604,20784812.8121985,26866835.4837792,0,102.978373121258,13.5764891633843,7.86332649292689,3.3038498719954,2116.75787023455,0,2.13901614921685,17.3260269926105,1.67827444133892,11.8904086664416
1020005,1137.21991728967,205.132232766999,51.95753814687,13.9987111576588,107.994715122748,256.838706364505,2260.03031553008,1.33294691132415,126.327632722598,190.77577212519,0,83743.8966619647,0,78590365.235564,136083794.739738,159759874.4318,0,1739.13744758416,216.749509270971,42.8827769514595,25.8124145339803,13438.2183885479,0,3.48186217226922,1.69785778736489,2.27678555082716,1.60685650460959
1030001,13.6377697036238,2.34433453505848,1.1018561717983,0.296945032049704,2.29185470127135,3.31984558876347,22.264936110054,0.0283050162333529,0.0571675740731866,1.77519503089915,0,1036.63066038982,0,912819.315385222,1372005.84400803,2244137.57254511,0,20.8035476013961,2.60915496600192,0.595429864958162,0.377247333017472,161.488728314638,0,2.60592282903706,30.5262184829596,1.70831322083923,27.4279102417598
1030002,0.0960308187787453,0.0181988498903254,0.00651341560711286,0.00176103445225616,0.0136099305524279,0.0165049649766163,0.168220476900575,0.000167244675777899,0.000338208401246139,0.015008434626718,0,7.99424739330417,0,6294.29177138955,10685.5312963016,15730.5034493097,0,0.147245633664113,0.0187762297027266,0.00385634009019418,0.00219845874475757,1.1678176280111,0,3.31304912209547,37.1473249569982,2.16070800832562,36.0050234484178
1030003,2231.7191955168,278.623903399472,161.90847043259,43.6194746065095,336.546106492245,453.749832761002,5135.65540666107,4.1535904572698,8.3784981900823,394.344304168493,0,166472.092776284,60971.745850984,208193696.299785,374069069.488893,428996401.067829,16.1070280449461,3335.94934771342,418.50499703634,117.717126092797,81.0793281763993,36323.170331591,38.5984640729148,2.7924766053542,33.394672573176,1.86814096786937,22.2328385347276
1040001,3.92979797576694,0.754560981818482,0.362006537045534,0.097422043942998,0.751203698710003,1.01339463932004,6.09224808875862,0.00928194089848196,0.0187264788738616,0.478406264215061,0,337.838417653596,0,389062.160155177,492818.78479287,742217.968371268,0,6.68342345042397,0.840486082620986,0.238964940708056,0.142721301157369,54.5339897107333,0,2.56491142262051,30.0083364021454,1.50814680401497,26.940505317746
1040002,1798.70370439302,318.778762931099,84.8907846473484,22.8971240369051,176.722007673487,235.204318275048,3636.29439088593,2.18089538326138,52.3438455712848,334.706013566454,0,140940.289132234,55491.3373755407,124581749.179781,232114988.700596,275834498.503022,14.6592575771714,2566.6789843935,328.041185317371,68.1790889147683,57.2041895815561,22358.3056363462,27.7058046496532,3.97874574332732,6.01637311016,2.78826637490543,5.84649752296566
1050001,48.6338044236462,5.50580721721764,4.97289536510244,1.34092280444596,10.3514376366566,16.2472294387608,103.68654912921,0.127683304247364,0.257917914523126,7.71704695732538,0,3390.31126211183,0,5171626.49466902,8266786.0425429,11278424.7923671,0,77.8432481169849,9.53333791784704,2.50476184744292,1.1709178679551,841.255041763187,0,2.12755267178097,24.7233085731539,1.3292222902223,14.2785005575791
1050002,675.667071479564,126.374938837198,47.7580421480517,12.8751373820732,99.3864385111845,104.270842545342,1371.01725724019,1.22647282458799,80.131737423632,113.435631697473,0,52417.5651013541,0,42846955.1507621,75675640.707785,106131960.090653,0,973.497197477169,123.932139435558,25.1713099286617,17.2810941554138,7857.47874802351,0,3.17365881850967,1.52328989363762,2.20271487718177,1.55331512888047
1050003,674.610467051735,135.737299328101,45.3705095534886,12.2208823376915,94.2620005463357,60.5021778116645,1348.17028550415,1.16288355326452,109.738704340182,128.707092349266,0,55863.0344458485,48728.9591040462,48368278.0799672,90748703.835383,114718070.073892,12.8728265844341,954.133856279029,123.576764282384,25.0928726933203,21.3473248716748,8935.58858793788,27.2325336243957,3.68682171404028,1.11429210915461,2.60672913142895,1.22394369554489
1060001,801.27963309739,95.5686557319779,45.2050314188589,12.1635146731179,93.8490433090982,145.417071035378,1999.19513340445,1.16099886753521,2.34201768146156,153.628080962084,0,59164.5256440256,9253.12571413815,75656253.846164,147081943.414723,178529098.496061,2.4444167261553,1187.47186970377,148.928127367865,39.7755202068517,44.4303485780366,13843.8224369483,5.16806032229215,3.11802914498532,42.5142517269912,2.10397678717565,27.2818167985383
1060002,639.792224123198,116.526671249161,66.9894043003344,18.0652655536747,139.473089590747,134.503627715725,1236.60439668763,1.71915938652946,104.402862632958,120.437139178473,0,47448.030291067,52402.9192083981,42594578.9292103,83344758.2283561,98591600.8259129,13.8433839731209,971.100957348169,121.351721640182,22.8532594868852,17.5665917430097,7714.64530113771,28.2524094680557,2.43108761224851,1.14351120842663,1.60167790867616,1.09804420450793
1060003,1779.84795604687,306.844424826565,178.221067450319,48.0588829707097,370.997008527538,382.916579473965,3970.66540415088,4.57744022238004,710.263867567354,358.015931893168,0,130501.53521686,337788.023248315,128706908.563546,230738734.592236,285724753.726276,89.2341376775538,2690.68413006207,335.782251549511,76.9045311151254,72.2360916094351,21014.1862328053,225.62213999033,2.38254028137171,0.469729781827717,1.57601533476951,0.42924831215381
1070001,139.079294639727,15.0225738748865,14.8420466226936,4.00270003807574,30.9048167509756,42.9527778562229,279.064044606841,0.380918643867141,0.768924444050181,20.4749967835776,0,9720.74332586606,881.419581477531,20222714.2517951,29222836.4107741,34673479.4254171,0.232846373678082,222.012100217982,27.2136456654341,10.5988443757692,7.81140988318887,2790.21166770731,0.785917056840844,1.99808220809838,23.667268996438,1.25169692940908,13.0648903600372
1070002,198.801824152848,37.8512538566091,12.074308526099,3.25485629156996,25.1415812970133,17.3431638648057,419.733029582516,0.310037273034937,54.2308179018373,40.4649044682523,0,15754.6372853088,36869.9219059199,14531034.7133649,27198774.7706101,28652460.1890242,9.74000100973067,270.308767990026,34.9760231308795,7.81340575939666,7.58196146926747,2518.73829646502,13.4565973738208,3.69227478126127,0.641281164711064,2.71552775459871,0.693998173208838
1070003,253.142342697486,28.3282558963169,34.1019411871049,9.18947736148826,70.8923805277195,26.0261088645258,588.526954017399,0.87527572062111,1.75469385908069,42.9974287790957,0,19540.1795633884,7418.25395263732,41447098.7105998,68043918.8158328,73566475.951635,1.95969498317611,343.571950060741,44.2279994905375,21.6200989789884,20.924424396772,6327.6780662695,3.88373304996639,1.87996508530918,16.8169243598446,1.38515023068824,10.7713245487535
1070004,789.264966319175,136.92480136735,79.8056388394064,21.5170260696316,166.119435897515,171.913865520566,1564.41065451531,2.04938243323604,222.647240813518,166.49363382229,0,56669.1328398284,41547.099865973,56968517.9689157,109563463.671605,117086870.18463,10.9755804657938,1203.72529956617,149.41290452791,34.4394379688668,41.2853879711775,9711.7808005996,20.7735499329865,2.33696406008054,0.664953938198841,1.53231294617912,0.609376319896825
1070005,339.544369281895,61.3900046630598,31.7014500704792,8.54534218691261,65.956082425078,79.3773077176465,676.758213179126,0.813589844824593,80.3861680313269,77.6531330016098,0,24770.4669901596,5152.43496280164,27746709.7669576,49728456.0464538,57828190.7978539,1.36112904899323,529.675028677328,65.6682712218868,15.9893173791261,23.2640822708576,4291.55673279148,5.15243496280164,2.35585371120983,0.808724963466593,1.51020308525901,0.756036794551701
1070006,926.664393643638,102.317270724036,83.1203932071419,22.3810245703013,172.564081699959,223.384449689122,2121.851965434,2.13281907387362,4.29555628803174,153.721663742171,0,66534.7912220417,14894.6584230289,134415979.500982,226687692.188019,246389101.880013,3.93475170492839,1411.18857423731,175.210754221705,69.6634988699636,78.1815062948277,20264.0825280799,16.6495973719284,2.17341681900276,27.2558374951168,1.42718557638874,15.9165053320267
1080101,267.51347234685,48.6989677718618,18.8845527701115,5.09285941411538,39.2995779270948,46.0890674625577,412.482342052469,0.484536092141641,64.3744798733095,37.8366154313877,0,21466.212353234,0,21291004.3447801,28310585.8699655,41632560.8724961,0,398.751061245194,50.761387663336,15.4991293595223,7.99649412587024,3099.37482247129,0,3.00124955567365,0.782641964385883,2.01347348772072,0.750843457103983
1080102,458.509270345245,85.5647197864532,40.1763717300529,10.8258648497677,83.5538364720951,48.8508029622086,696.442208281238,1.03065835222604,59.7375003905444,55.2887729612502,0,38177.7534734997,0,38485156.5611565,53786227.7669441,63648886.4825571,0,650.376733417477,84.2816263272415,23.071597323409,15.4197054733129,5571.84443449974,0,2.9309692260786,1.38693730517659,2.06630479259631,1.40805187382171
1080103,566.810942637401,64.5523442134701,20.5647353616621,5.52343232256013,42.5735689267277,166.305006968403,1193.96637909377,0.526956252294047,28.8966692362261,94.7754126563544,0,40436.2667787956,0,63010197.2068584,94060550.2314198,112478132.572635,0,891.355996609447,109.92209401583,45.8172245158406,23.6589394693737,9277.61810553074,0,2.92782644778941,3.73584465512982,1.86179716641022,2.19389497866793
1080104,310.776729983873,32.3483969221855,25.2925698039733,6.81069428072107,52.5482047188381,129.485906214082,597.085350993882,0.648059728414415,1.31808172296166,40.9623373743512,0,20270.8918232355,841.335508972406,36787008.9857002,55461836.0428366,58821044.8270318,0.222257284076258,537.948761105158,64.3970556039096,20.6041743175663,15.9106497868951,5372.02179196849,0.727166209369898,2.14619605568734,32.753012535715,1.23987234531509,16.4527312618048
1080105,780.843968344079,84.0553179620033,26.736435396749,7.21299660333704,55.6680243096295,272.297248880072,1387.68199420639,0.686503467245496,1.42321585444208,109.445572711135,0,51383.2225424747,10459.6646230202,76647301.9023561,117135332.846265,131088363.687938,2.7631505227925,1350.63090265229,161.911895124191,46.5442279490641,34.9599814435507,11665.1872597447,8.90452010545414,3.04594787961238,76.7457042554251,1.76096224735801,39.8419434746263
1080106,2104.27771535145,353.173651515969,19.0024071327414,5.07318631384357,39.0842869298011,572.244342819466,3934.49533365051,0.48820826758205,235.900694244506,348.82207899957,0,150779.451645865,28621.7244188301,133658141.408882,233667896.467568,247020842.558628,7.56105818317119,3342.97745858684,411.84524799095,83.4368497985853,68.7144186283891,22206.5323056872,20.776003211271,4.24475163229241,1.74223596630087,2.67191040851662,1.49403651255545
1080107,901.198487754815,155.634857269254,75.0343239313878,20.2427236262858,156.298100841613,168.196836739871,1493.57086574549,1.92704144921234,132.723216740445,119.01622982096,0,68482.8984917391,6988.33951726557,55119428.8996017,105430579.329457,110047657.294237,1.84612362695508,1362.6017239257,171.170850955279,35.4153396813149,34.0973175810754,9908.487929184,2.51400168612599,2.78488553664318,1.27122556805039,1.84186955742465,1.15584521976957
1080201,1315.65348512724,224.916990820675,125.714944965794,33.897610927714,261.658766440626,297.507477436647,2649.83678408422,3.22602922250252,228.976957972937,205.756007462077,0,94216.9573321594,7746.66870804503,87766980.6967075,161787964.750532,160566622.59756,2.04645296594167,2087.32871090046,257.186509214721,56.0685846304062,55.4339104222007,14225.3051734096,2.80560351675376,2.51400184963154,1.1075934565745,1.58458764918593,0.968622296970571
1080202,234.546063896063,39.9803757000701,22.0722398525896,5.95320172770425,45.9661058435873,65.2855501460127,403.156946040066,0.567245910499448,40.3930099721319,35.5291703174196,0,16820.329870887,15076.1317899451,15055095.1623964,29167988.0097478,30509214.5884476,3.98269188721337,383.226689359804,46.9940967697982,8.39691341468161,10.4903740981209,2691.91773938108,5.02537726331501,2.42296449456326,1.14730964827115,1.48292590505398,0.976077293428806
1080203,998.83678753231,163.155310671413,49.4867602840825,13.3387616157339,102.914505778687,342.985080268909,1776.63200591875,1.2703105219773,22.1777471332085,132.245840545981,0,68409.6927084498,420.183173351689,56669395.4681483,104295430.313028,116078742.321672,0.111000629270662,1685.78367848725,204.099565553448,36.5280748647775,39.1015696618628,9918.05241201931,0.226741389575181,2.8848634692367,8.70432717945438,1.70929864658996,6.95815888337894
1080204,1063.48126430835,184.280583577136,94.1757817628019,25.3877667645014,195.950169247502,295.573411051632,1911.02094338895,2.41873839663962,260.909822707318,191.704075104892,0,76330.471693693,71722.5270867348,71166126.7998817,132470187.422977,134467376.571415,18.9470834255569,1760.21719989532,215.414747659086,40.5466214529254,53.2214845628411,12083.1115500256,33.8176709935069,2.4972747776916,0.818045512252822,1.5087938795637,0.699812366742795
