FIPS ,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,m3,m3,m3,m3,mgal,ton,ton,ton,ton,ha,ha
FIPS,T_YLN,T_YLP,T_FNH3,T_FNO,T_FNO3,T_NFIX,T_GMN,T_FPO,T_FPL,T_MNP,T_YLDG,T_YLDF,T_IRGA,T_ET,T_PET,T_PRCP,T_IRGAmgal,Nyield,Pyield,T_NWET,T_NDRY,T_cropLand,T_irrLand,NUE,PUE,NUE1,PUE1
1001,1034.36965781012,160.905110548095,94.4280885662258,35.8538387877253,173.999358163282,152.159372573724,2284.42178059493,4.65056855844337,111.019294105377,201.027571761118,10487.8793872851,65731.6038066383,268885.513690941,207343638.526787,375024438.737432,271346025.6561,71.0320239227632,1273.2473517379,168.836485380835,100.327202701798,104.577881826374,23721.5962489522,828.686153050046,1.92523708808566,1.45964109831734,1.56403767523126,1.39107202898429
1003,4441.39752511402,604.922605178985,518.556286766769,183.420372316207,1043.28868275126,2846.49594431709,12020.1427910107,23.7755408173408,936.612414796658,884.10954232259,120763.333181235,87741.6692203691,510774.372583145,536180276.096722,902165375.112576,1001470431.82576,134.932287554034,6606.64548092787,875.553638779644,232.723703857696,306.251078902135,61769.7719180499,853.854035058059,1.28766036533427,0.911666617288929,0.865645292500219,0.629873169111375
1005,947.454537103635,136.639325479,75.5228362199659,25.2022745592649,150.008917807852,133.89260552042,2594.98193228738,3.26614969294867,203.428839857411,197.636161944676,10539.0690334457,59027.5461578029,2103051.2647301,146259296.201279,343045773.496133,207822949.117844,555.567258706279,1175.3232586174,161.197194068251,74.7719189783189,86.1186440163032,21271.0358441899,860.874369380996,2.15451183731862,0.77987954337411,1.73680049343387,0.661067429724556
1007,322.946919430664,55.0525522333192,4.78110019285352,6.35223531882115,21.7662350140538,3.08383320768459,656.189751480345,0.82529859344855,2.23319918282022,48.6523883782742,188.053679632214,30009.6053410908,2920.66993781773,83958860.6069173,163763605.824057,122832312.911341,0.771559218813185,456.104653035143,60.8077708149278,50.1437873747322,46.6147135048786,10595.6080012238,1.58579398953589,3.43602613179917,19.881580848854,2.43289351898435,17.9998666863446
1009,2373.44874425118,318.39005671956,28.1775241514558,22.1710880113726,75.5276551887445,174.139597911114,4439.04057694692,2.8775963323674,1192.52090065286,380.625491621601,5251.02101252583,164559.210876692,72674.6074364986,326464599.899682,722977099.568318,574619126.927468,19.1985963957147,2747.62679622435,362.814145098554,277.108404490038,288.756032962034,49206.1541363234,25.2751543759368,3.17321780806172,0.303508952047008,2.74108180635337,0.266346375307091
1011,860.537062898499,132.718307441667,28.1728084446348,22.2898539225103,80.7740651976303,74.067687575721,1829.62246548836,2.89213077389604,210.956809216497,137.676340875314,3500.09757569946,66754.2736892956,52622.4337376655,175269218.066452,380072870.656529,213668675.932974,13.9013735653466,1132.50232669265,151.175227029263,81.3004612957903,92.0316521988488,23336.9562316554,41.2435565683991,2.99100124009419,0.706925304544667,2.27272594643856,0.620617092830242
1013,809.792050560651,109.425671345112,19.3050932590826,10.3325309530403,49.3119108267356,145.14146837908,1555.21509395416,1.34163410843589,22.6410395970504,119.601077643105,2929.2651258185,55753.3904691019,2071.91354809329,123731179.978851,266752178.133711,200671210.370725,0.547341545826901,1077.87478138076,139.487728361279,76.7889179331056,71.5750075867258,16717.0725427997,0.765232203528285,2.89397373382821,5.81618755582575,2.17420146075165,4.56269691565207
1015,1138.44774195189,155.291613856422,33.4579361116291,17.5634903438077,62.7632829824788,96.3208049693304,2108.72915979361,2.2780712817365,252.853250413298,184.406860056427,6177.02852568592,71787.5078161326,57404.6572554857,187894347.670182,366801318.063409,240263343.995303,15.1647031164962,1257.81360253028,167.118978312406,114.408235525048,130.840899188648,24110.6995250385,25.2685958761722,2.76227245062387,0.655031209818162,2.5001342231811,0.608673262164362
1017,699.600135615059,98.2303435912675,4.0901697501775,6.44314213303865,21.918111196928,61.1113564774864,1342.06979913189,0.837176380907598,431.120954569445,109.430267669689,7.15841191520413,54342.1455157608,22698.9483609796,121739137.892964,267803213.710209,156182116.205894,5.9964265864167,908.812493954643,118.248037060814,60.9646317783269,74.334359811752,17120.2068537951,13.0791054815054,3.97101048985629,0.27374883950131,3.05686761098921,0.22740709469955
1019,1595.40041299758,212.680932638277,145.082136326614,50.1839529295067,213.292428969684,362.590294164472,3464.49581697617,6.50556776212595,235.529685722632,338.760542607007,22645.0766147122,60051.2958387568,133159.424690344,196108967.005743,407534889.999005,307762433.910222,35.1769915392975,1588.84458545399,205.648590277948,155.174772646383,124.687401996098,26431.2948112658,57.672676732298,1.51172975835358,0.849663787886581,1.51796739775457,0.878718821230191
1021,750.641854671421,123.110400760444,22.1414908147425,20.3902669298266,79.6708982400997,8.66124175690743,1479.14900627834,2.64271212941853,9.43933779030468,111.732714212262,1233.05806314698,65843.0937250324,34262.1420621872,187546273.609585,355921960.525994,227938399.261535,9.05109859285211,1015.65325172951,135.613238840619,91.8961319883242,109.306324156127,23208.9706938666,52.6728432476521,3.058585249134,11.2243567723751,2.26051765223121,10.1895292254565
1023,365.845129512107,49.6848999469403,7.53843814126422,2.41698967814437,14.94985798766,3.23350431554933,594.844170515602,0.313605644281417,4.79808603810443,45.8975668665142,311.240589549735,27126.7679944085,638.637268915773,69865147.8308193,124873164.267846,92627877.1940488,0.168710084604018,410.496899415274,54.9735879831759,32.7867756761715,30.5822664833474,7783.01011903086,0.638637268915773,4.48592092258978,10.754480394936,3.99796520569009,9.71985460667499
