FIPS ,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,m3,m3,m3,m3,mgal,ton,ton,ton,ton,ha,ha
FIPS,T_YLN,T_YLP,T_FNH3,T_FNO,T_FNO3,T_NFIX,T_GMN,T_FPO,T_FPL,T_MNP,T_YLDG,T_YLDF,T_IRGA,T_ET,T_PET,T_PRCP,T_IRGAmgal,Nyield,Pyield,T_NWET,T_NDRY,T_cropLand,T_irrLand,NUE,PUE,NUE1,PUE1
1001,1583.1279162966,271.882815597967,541.756012073887,35.8538387877253,709.30937748995,152.159372573724,3646.72492471143,4.65056855844337,310.41900875923,275.825202221653,54851.6828110466,65731.6038066383,1397978.89901184,259897519.552019,485493601.076242,351245830.230266,369.306881709756,1849.9767962468,279.745993940238,129.894140704175,134.925511277254,30698.9043836868,1342.43403178034,1.08573196380176,0.887886403764653,0.929121157085471,0.862929445339107
1003,5472.65370667144,807.32394475554,1035.84727439292,183.420372316207,1898.55291069238,2846.49594431709,14601.1229853791,23.7755408173408,1146.33813740653,1025.49486628862,201659.133214056,87741.6692203691,2513003.63154428,587001786.014436,1001501233.40099,1114207220.68324,663.865195352316,7658.29088135455,1077.7931388617,258.629924015407,339.8576120398,68597.8105799415,3183.86884179991,1.166923595048,0.921101221975026,0.833889550133184,0.689953429124072
1005,1726.76742423599,287.344767438853,537.641576927522,25.2022745592649,682.389570803583,133.89260552042,5046.59351907738,3.26614969294867,540.972442929034,342.586299431965,70828.1781269867,59027.5461578029,4823333.76889229,202541585.853712,485527315.010955,293584891.435991,1274.18972839581,1959.08167683343,311.919966802104,105.690664234564,121.798048416544,30105.3351089488,1606.57779463939,1.21938485157319,0.573130922780328,1.07478624510786,0.527975728539407
1007,460.980270495222,82.4073669051928,60.8953639060154,6.35223531882115,103.828060986743,3.08383320768459,1007.43519281654,0.82529859344855,30.0081115971379,72.2615522856966,11131.8769695598,30009.6053410908,12913.4533181641,92553041.5532525,181738239.247313,135925034.52002,3.41137278996605,598.374355804201,88.1673290397468,55.5321886651862,51.7945796813015,11761.4646632003,6.38686235627392,2.1257675314263,2.8594738141117,1.63766525443732,2.67266469702246
1009,3126.52511239941,465.484491427527,396.471976773902,22.1710880113726,681.897689701272,174.139597911114,6409.05561906955,2.8775963323674,1283.21049376256,502.644379980225,64048.6841277913,164559.210876692,87063.6844175169,369128004.153547,818693188.153283,651329848.119685,22.9997876399443,3511.9964167228,509.808302886717,313.820202776405,327.1316412224,55718.0156351882,31.9781420789659,1.83333545099591,0.396402320193393,1.63211138248813,0.361938264581216
1011,1341.48660201298,225.64273623456,375.534150311042,22.2898539225103,600.586308453549,74.067687575721,3300.60571045356,2.89213077389604,387.328605116601,213.733654656472,40611.3048039063,66754.2736892956,97203.0028872192,212095623.858265,470065564.082599,264476652.991826,25.6783116787225,1614.94802065934,243.95324509978,99.8283201951768,114.413849214608,28900.3147815185,53.853016236797,1.25508875878603,0.625167303175394,1.04256281484599,0.578243838630551
1013,1185.98252449376,183.731147376003,178.07974270299,10.3325309530403,278.157991408454,145.14146837908,2446.30154826287,1.34163410843589,112.576093948141,178.645112207098,32633.0885466503,55753.3904691019,132793.436088832,145706733.055477,316259739.900183,237765140.88601,35.0803075984589,1464.02448585157,213.747286913358,90.9606959418912,84.8322212167601,19819.1472358108,48.9477056711913,1.85906773341848,1.87633031802743,1.50600066118571,1.6128406922297
1015,1496.46329804619,225.177736245359,265.947522443614,17.5634903438077,427.72888773162,96.3208049693304,2954.60786953821,2.2780712817365,303.644724901034,226.417201039153,34083.1624544184,71787.5078161326,687692.460321263,206570747.111174,411233327.206907,268899532.748702,181.669092627989,1620.5933436038,236.884313134237,128.112287642761,147.078145966094,27041.5445697109,221.277249338105,1.49673667852708,0.774327105040947,1.38209348760779,0.736060663196962
1017,700.984871042415,98.5003430693398,4.87886637741766,6.44314213303865,23.0947518690681,61.1113564774864,1345.91885361327,0.837176380907598,431.205518825262,109.635483837928,114.734119795567,54342.1455157608,22948.4268590575,121835892.476716,268026451.48532,156311350.495477,6.06233182021095,910.210978157088,118.516976330515,61.0155259486385,74.3941605055072,17134.4508145776,13.1683996614302,3.94136847716831,0.274317741384237,3.03538381759843,0.227987521053529
1019,1872.22262300497,267.051779785818,297.467831370393,50.1839529295067,465.898511368183,362.590294164472,4127.52416585723,6.50556776212595,304.940658874177,372.021127308703,44367.3037202008,60051.2958387568,570202.59075109,212266938.599919,443038999.389789,334808773.598018,150.631558803897,1871.23353782534,259.95415804167,168.897683535189,135.494188289662,28729.1400339476,256.327288886066,1.26389227273717,0.83466786818784,1.26456033318518,0.857457104778711
