HUC8 ,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,m3,m3,m3,m3,mgal,ton,ton,ton,ton,ha,ha
HUC8,T_YLN,T_YLP,T_FNH3,T_FNO,T_FNO3,T_NFIX,T_GMN,T_FPO,T_FPL,T_MNP,T_YLDG,T_YLDF,T_IRGA,T_ET,T_PET,T_PRCP,T_IRGAmgal,Nyield,Pyield,T_NWET,T_NDRY,T_cropLand,T_irrLand,NUE,PUE,NUE1,PUE1
1010001,946.785442966457,137.896716476471,202.101314460006,8.50922988521424,378.040308225872,127.60783845285,1670.01638655993,0.810947820694987,185.410250182945,86.9776854438121,20967.304753632,33446.1215180626,13174.350053072,53463384.977752,76638374.5710819,118804029.472741,3.48029440222013,1231.28456266337,167.382843300012,30.906753632494,14.6370988685486,8908.20748638,28.676061719656,1.61627783095344,0.898838827665261,1.24282263299559,0.740499566938537
1010002,0.262199448570905,0.0304983389838889,0.0705563760068523,0.000748830810237508,0.140302997547239,0.00504988470150997,0.514016698884671,7.13339386469652e-05,0.0402140733617528,0.0110424082015918,8.89090854982772,0.135901745542398,11.5324556361884,9011.29613225581,14435.3395461396,21473.6352775118,0.00304655187032316,0.26422995687505,0.0429280374827792,0.00512268726492008,0.00234947032208683,1.70832420664374,0.0329498732462525,1.17891253331959,1.06559770297651,1.16985303182673,0.757056736611084
1010003,567.03438024332,76.8076984671136,65.4810687818361,1.32556745365238,195.37370730027,42.3312366320153,1093.55311415742,0.127086202349365,30.0013922578251,57.0261674241966,12542.4160012133,15036.8512886382,23687.684699893,27811659.11475,42223105.1847744,64890764.4009162,6.25762304254013,652.249369501006,96.1166421522038,16.3401513450777,6.49700678843906,4878.08214372397,49.3342989608646,1.99252140969207,3.19022556280949,1.73220273640225,2.54933877821418
1010004,2302.05027931302,312.889433403487,581.818281820845,17.4158613572164,1386.69431062013,175.97777827871,4206.75331681474,1.65750728852026,360.435390996492,160.511171502419,55343.2537194993,56103.1377499712,95358.0275005311,117456835.426701,175141126.470636,242141911.032136,25.1909208408703,2668.51610419219,393.743618494887,62.0095311367911,23.9913544086783,19609.0341843262,197.785477377183,1.18711137273977,1.0874104970293,1.02408603152069,0.864113698129489
1010005,1652.41189370923,220.520585561515,466.122691832342,14.727240096858,991.824783312122,127.701034124157,3065.926956664,1.40220225624098,278.918933863314,111.924389842211,47644.3865447035,28967.5613506491,86935.8043223619,84202901.0698244,129472231.338435,171988789.182409,22.966005299447,1906.45767502094,283.318178128257,41.1081262515236,18.0042156814377,14102.2036632746,146.705950319767,1.14882275143612,1.01069145926772,0.995735915414934,0.786671275003196
1020001,13.0636432208262,1.37341947832249,1.05391544395936,0.609592438829883,2.13067252526591,5.15148876866617,24.2064734885957,0.0580157290181688,0.131919851351355,1.65044538897106,0.155484902223165,925.552386734901,0,1547419.61746951,2316615.68199299,3007504.75684228,0,22.5711132468242,2.75785922999988,0.693640903132416,0.336536280822755,238.641131662473,0,2.26257626979868,14.5199715852838,1.30952730710864,7.23097523723817
1020002,9.7227365195552,1.02795841793576,0.489511363049707,0.269210966802213,0.99012497379566,3.85151063523948,17.2527064127044,0.0256637777513166,0.0582776831607906,1.2734637439276,0.0721443479255716,680.83125663536,0,1120456.90282174,1675167.26545914,2332625.38577375,0,16.6520543221712,2.0271763143718,0.486661225594701,0.223985126540347,180.125512414961,0,2.63857439391382,24.1498812665936,1.5406005242916,12.2461344699744
1020003,311.98966646486,34.7962112202987,39.2721863243783,10.5005780338185,111.143485532478,60.4688451609045,525.395175391879,1.00019403410474,13.8387548067109,27.8990048527435,4676.43355764921,13784.8442453042,18543.7927698833,27252267.1018854,41758176.1458848,54779445.5088519,4.89875082360561,443.379363514851,60.4777666439498,11.2745938398525,6.00670343779474,4447.98580846246,19.5813625794835,1.85773689872194,4.0756098894014,1.30722077549355,2.34492426610361
1020004,120.690215840508,13.8397781340162,16.9149649127397,9.21038404370552,40.4497261533608,2.92458305034748,272.837123142313,0.877285105564266,3.45508677307079,17.844326781171,516.73616227447,9269.79922372792,0,17157081.8781009,25345509.3468715,32741325.6655997,0,164.225915299784,22.4624918176226,9.58639149069252,4.02911425747859,2580.96938492209,0,1.97588391308382,5.1848023315809,1.45208419457163,3.1945037318395
1020005,1346.01407749771,227.014498720526,88.7863224479955,65.7349342955869,192.722753327895,257.107594723009,2632.29587061417,6.26016819904137,141.052627978148,208.032335014838,651.527363117551,103377.02764836,2377.90394182667,97468390.2713522,163580530.615731,191488341.558785,0.628175640120234,2088.01699808187,265.017953726537,51.812372371093,30.7671509130009,16156.119282642,2.2646704207873,3.03963077626468,1.79901516096247,1.95946001349896,1.54103719847576
