gridid,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,m3,m3,m3,m3,mgal,ton,ton,ton,ton,ton,ha
FIPS,T_YLN,T_YLP,T_FNH3,T_FNO,T_FNO3,T_NFIX,T_GMN,T_FPO,T_FPL,T_MNP,T_YLDG,T_YLDF,T_IRGA,T_ET,T_PET,T_PRCP,Nyield,Pyield,T_NWET,T_NDRY,AREA,NUE,PUE,NUE1,PUE1
1001,18.9662674572963,3.69156016019306,13.622639534379,0,13.6118497694594,0,56.1936719359647,0,3.356421261144,3.88700385382634,1473.53601131344,0,1129093.3853209,4534711.14362061,8161993.07063162,5890767.6763165,19.1559681470747,3.6838400282836,2.18198473932114,2.20082145506509,513.747878730297,0.605869915349033,1.09754996219634,0.599870012865627,1.09985007034988
1003,379.766691726388,74.2080919092494,205.537985215205,0,327.849400264696,0,963.091310548047,0,78.0824546117034,50.193193741126,29667.6801869062,0,2002229.25896114,17365520.7236119,33742930.8341215,39154603.7497132,385.679842429781,74.1692004672656,8.87301282534316,11.5335503695859,2330.01480674185,0.696432027386127,0.949883054216238,0.685754498826014,0.950381135919448
1005,103.196207510237,20.1614988058757,54.7210904766024,0,84.1020245610907,0,259.020273276202,0,27.1658350956662,15.2635178372007,8056.26535263017,0,2720282.50416219,5564413.22616488,12009751.2439594,7252421.53253943,104.731449584192,20.1406633815754,2.6182016472029,3.02667479056095,745.703425258398,0.72494570260558,0.74139680634329,0.714318836001595,0.742163777954024
1007,0.66313002573564,0.12921369220505,0.311534831213693,0,0.472858958318843,0,1.7883920299955,0,0.144615169114117,0.111925183728507,51.656286234982,0,9992.78338034637,36841.6599935037,74203.4963980294,56495.3304157988,0.671531721054766,0.129140715587455,0.0232230683778858,0.0210613116559171,4.80106836673804,0.810364922978713,0.892995640627087,0.800226251987146,0.893500266926264
1009,1.00034440580163,0.195888934061574,0.473228334984683,0,0.971200366643155,0,2.45335495955397,0,0.313538498112724,0.142848249135646,78.3781334992012,0,14389.0769810183,45819.4601926859,97716.6616997542,69580.8655363088,1.01891573548962,0.195945333748003,0.0350410140785825,0.0368524948544596,6.70298770302907,0.671965185494924,0.624948243764171,0.659717571129958,0.624768362547771
1011,1.79985349675327,0.353200001635037,1.01004863051469,0,1.33099656374922,0,4.47814313766823,0,0.107179467265825,0.259116449987857,141.234217943157,0,44580.5691495538,96969.307743609,202362.263178527,115466.423572004,1.83604483326103,0.353085544857891,0.0392714019997937,0.0516246379125839,12.6094596683979,0.754970888053926,3.29433942773922,0.740089222329786,3.29540732609761
1013,6.85517804210501,1.35140405228448,3.23659318716561,0,5.01753095837504,0,16.7071286229409,0,2.2780488683567,1.01309404653623,539.916692391766,0,130721.522540739,352889.530283427,761372.377444217,516905.547003681,7.01891700109296,1.34979173097942,0.210724467949845,0.220130593959074,48.1824734676629,0.808167392625702,0.592520972543099,0.78931427218904,0.593228736686117
1015,27.6316045821331,5.3607231819758,20.5061316447846,0,32.1826391848208,0,68.7710574881647,0,4.98036642826258,2.87540652942698,2142.57054625171,0,630287.803065777,1316205.52779973,2968751.48502856,1907591.36703104,27.8534171012722,5.35642636562927,0.913991412096759,1.08945413871611,196.008653461933,0.509275705843303,1.07550848773549,0.505220055262309,1.0763712387817
1017,0.0127106999885161,0.0024948081032014,0.00696477744847108,0,0.0109365668646412,0,0.0288638684903522,0,0.00172448530988557,0.00160313208617166,0.996991130008941,0,249.478498077951,694.202289981768,1399.45864477311,810.158782488434,0.0129608846901162,0.00249247782502235,0.000319051229957398,0.000374885468149307,0.0892941799247637,0.696998592400763,1.44534593059986,0.683544388538549,1.44669721968634
1019,27.6494233117683,5.35603950492472,18.9620283043691,0,29.7688728784203,0,72.0600994008688,0,6.64199937105718,2.91941323697,2141.1198609969,0,437043.166060746,1451217.16507316,3074311.35239661,2341331.64872289,27.8345581929597,5.35279965249225,1.19387398408317,0.930517929375558,198.654612153769,0.54732863578783,0.805901860788683,0.543688210771678,0.806389643495587
1021,2.92195877855656,0.575238283719378,1.5007952960281,0,2.46282810014653,0,6.70956227561136,0,0.159530298165048,0.379264218998814,230.105924680511,0,53691.2214294076,200878.877753019,388700.086976588,273643.073811829,2.99137702084664,0.575264811701278,0.105666214997477,0.120974557501632,25.293614834547,0.713887454449785,3.60599095167562,0.697320899336374,3.60582466362749
1023,0.296406674096106,0.0583622739934659,0.129476439297637,0,0.204660659214879,0,0.725675272898238,0,0.102590508579615,0.049878886184409,23.3322188664148,0,4044.93459264049,17353.0011188815,34486.5609782055,25125.388448434,0.303318845263392,0.058330547166037,0.00902025097447252,0.0088851842865223,2.16022910928587,0.861597154219252,0.56857644994293,0.841962676836091,0.568885706889486
1025,0.257049904805553,0.050470486078256,0.194065357261807,0,0.304750941834063,0,0.674443846276351,0,0.0614284718444923,0.0297468583786299,20.3103281047053,0,4067.49849021435,18963.913025558,36856.2967406027,31835.0748922862,0.264034265361169,0.0507758202617632,0.0100357756206721,0.00965813978086815,2.32428485155106,0.509217095399165,0.8265844605463,0.495747041463226,0.821613896012639
1027,0.126135594292657,0.0245113758315598,0.102281206339153,0,0.103678934174311,0,0.332024392717158,0,0.0113563907244316,0.013585756583183,9.81407315148427,0,3420.0836784672,5847.71535764972,13351.4291839855,6948.35157771944,0.127582950969296,0.0245351828787107,0.00334251168099404,0.00505854369371176,0.900059195409995,0.595177454765902,2.16047364643124,0.588425501966601,2.15837728961079
1029,0.90326904919344,0.175970402914907,0.543006685078077,0,0.855019268632053,0,2.33140260669318,0,0.0578179352598237,0.120868477304368,70.3465768591806,0,14391.436311396,46670.0618682869,94582.6431975199,60868.8489679329,0.914505499169348,0.175866442147952,0.0290130336042976,0.0342754444999979,6.31566690528416,0.625810215282595,3.04172816544968,0.618120939291557,3.04352623669674
1031,18.1458314083155,3.56490007370069,8.73402927917387,0,13.7103757290144,0,42.8232944561767,0,5.09706140075679,2.8009605627184,1424.97104634169,0,319492.83914566,977884.971172214,2045650.63453317,1594259.28775012,18.524623602442,3.56242761585423,0.535827917111584,0.585993106513009,125.159164488316,0.786066618279693,0.698917932463065,0.769993098760057,0.699403007617562
1033,62.0926102199081,12.1440081658502,38.1005688151669,0,79.4345835211061,0,128.067057552868,0,10.5822590103361,6.76479167441829,4853.32605829665,0,1074780.77632785,2931676.66669965,6468060.66587269,4256876.64094001,63.0932387578565,12.1333151457416,2.10346190895663,2.064735711363,427.447297543287,0.518418258662228,1.1465713638166,0.510196393460446,1.14758183049467
1035,0.356227249925718,0.0697525857917247,0.187305302705826,0,0.340791747326468,0,0.835155580862815,0,0.140984438745045,0.0488436802900501,27.8779055020713,0,6680.69171308307,19739.9412297629,40922.0034423747,33096.5656043959,0.362412771526927,0.0696947637551783,0.00952474524066326,0.00991693497066408,2.54426215056446,0.661894312692137,0.494343662148515,0.650597355491581,0.494753792777548
1037,0.015604392779991,0.00307797996351168,0.00768165105627415,0,0.0164540007104865,0,0.0328272456615503,0,0.000814002361382634,0.00181289790430506,1.22979774657876,0,262.754380144179,863.335820473731,1670.90336434543,982.37964168191,0.0159873707055238,0.00307449436644689,0.000407470568395203,0.000517080674812818,0.107246685773134,0.637958547229814,3.77700914924211,0.622676231863874,3.78129119709621
1039,26.5890547633948,5.2104460106073,14.4826190490173,0,20.1081808745576,0,64.1806180617377,0,7.76627955115106,3.86779637721563,2083.16210710447,0,465334.491893649,1586321.39663815,3104144.66838509,2300656.53548241,27.0811073923581,5.20790526776117,0.765697729988918,0.823620238492277,191.931224226952,0.748507991962739,0.670579166441323,0.734907908335835,0.670906317019588
1041,12.771592153388,2.52476244897361,7.08141596118113,0,11.1130626806008,0,29.406438372046,0,1.15464583406828,1.68438368543161,1008.80175696245,0,241247.031735443,722488.902472034,1420652.05509011,908185.469407998,13.1144228405118,2.52200439240612,0.367766164148211,0.410705975692704,87.7198011092842,0.69121682712709,2.18422335056636,0.67314738231222,2.18661201078244
1043,0.304628457057734,0.0598338303997338,0.158507641828455,0,0.272643555033564,0,0.729210492030695,0,0.0699658161767849,0.0402402262169094,23.9000773878576,0,6042.33392290771,13988.4438141435,29972.081874311,19866.6615941003,0.310701006042149,0.0597501934696441,0.0104145641339784,0.0133534603353382,2.03920328244567,0.682980607266655,0.853991230784349,0.669631975906028,0.855186627831936
1045,26.0686341139223,5.10635024608826,13.6696926914216,0,21.4594585759063,0,61.3648915990972,0,7.44089538920345,3.75081340415166,2042.14812336526,0,501111.105671525,1335030.71950436,2944406.56429589,2152843.74487638,26.5479256037484,5.10537030841316,0.677494640354541,0.900955068030889,181.965049088001,0.723226931155573,0.686123113062565,0.710169921787317,0.686254809266294
1047,25.1973430337356,4.94320996107123,12.7073782293291,0,18.8940145707144,0,63.4031336387081,0,7.51465731136384,3.95389436379758,1976.12112860893,0,457329.12568599,1896427.83033729,3793582.34127134,2785223.80437881,25.689574671916,4.94030282152232,1.04643310285326,0.884763215981475,234.678820163012,0.766107698419664,0.65742223721253,0.751428496750046,0.657809099770391
1049,2.07222767816604,0.402352251822186,1.38577418071795,0,2.17460139001345,0,5.62810353879405,0,0.314227311466162,0.246130394952592,160.688542030562,0,37061.2092294032,107186.760351006,224807.96310626,160253.355960259,2.0889510463973,0.401721355076404,0.0793833437276529,0.0894304308989483,15.4111041943543,0.560162237135417,1.27844188082189,0.555677785775477,1.28044965265699
