gridid,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,m3,m3,m3,m3,mgal,ton,ton,ton,ton,ton,ha
FIPS,T_YLN,T_YLP,T_FNH3,T_FNO,T_FNO3,T_NFIX,T_GMN,T_FPO,T_FPL,T_MNP,T_YLDG,T_YLDF,T_IRGA,T_ET,T_PET,T_PRCP,Nyield,Pyield,T_NWET,T_NDRY,AREA,NUE,PUE,NUE1,PUE1
1001,4.94291435788782,0.968184692367655,2.25580280159641,0.532011608397345,4.44380595384004,0,11.4419999988201,0.0689741038958264,1.7641707157039,0.740456045103191,386.707287828547,0,96246.364402771,258430.173010826,539621.314616203,398492.309861183,5.02719474177111,0.966768219571368,0.143264675608219,0.165399352559463,34.3737015724182,0.666711556278145,0.52738234821102,0.65553420811702,0.528155049189766
1003,23.2460230581548,4.53295953274291,9.96791754665576,2.35108738602775,21.1210362702057,0,58.6912197689623,0.304775742675715,8.04518161198171,2.88992034063302,1811.60519411032,0,113202.251931431,1060293.97236557,2067883.7705397,2370489.87468503,23.5508675234341,4.52901298527579,0.542110418741983,0.70233486016716,142.263731537154,0.679002917797069,0.54239953486105,0.670213845326895,0.542872177690167
1005,2.04760398075551,0.400179533110061,0.850523971515954,0.200675671827013,1.67533604082704,0,4.97786831880034,0.0260148223678469,0.763934802396361,0.299084370790033,159.900846464813,0,47448.148727417,113851.485187411,234486.555268764,149170.232821405,2.07871100404257,0.399752116162032,0.0533167040078756,0.0601155493742057,14.6363521814346,0.731948757785737,0.506047605606946,0.720995456913661,0.506588674220221
1007,0.15553498363202,0.0302194777626532,0.067512233575946,0.0159222026100915,0.132944852287144,0,0.410291778984628,0.00206413816173353,0.0439957667729137,0.0227172256159181,12.0659532612156,0,2165.92516776582,8529.79748425889,16829.5382581162,13473.3444294805,0.156857392395803,0.0301648831530391,0.00554376070915377,0.00496862674717127,1.08679726818809,0.691331631066701,0.65490545835557,0.685503260508965,0.656090754106648
1009,0.675124543391962,0.131554829683384,0.271309641627329,0.0639841032462779,0.701508219091966,0,1.66830320130794,0.00829556896258843,0.259406998067237,0.0999999763379233,52.6548038167532,0,11062.1602938976,34599.3639153102,71269.8435183847,63219.2774023768,0.684512449617791,0.131637009541883,0.0293850336725952,0.0262642023465817,4.73767199506983,0.626584006340371,0.491728603884538,0.617990573310172,0.491421621925378
1011,0.218608379736543,0.0432565511436671,0.0781238130014316,0.018418918980765,0.153818125119255,0,0.522860101863534,0.00238763756351084,0.0835518117062009,0.0287043654546068,17.2623096569229,0,4341.15931391716,11674.6177263558,24930.65777421,14558.3878420293,0.224410025539997,0.0431557741423072,0.00485831548625006,0.00646714556006957,1.5504140406847,0.857553528699484,0.502164890618131,0.835383298920109,0.50333754185358
1013,0.110012925839983,0.0215232357515219,0.0466370717118889,0.0109981539103095,0.100865845002958,0,0.250334201173713,0.00142577266340199,0.0447085111208481,0.0117733957243223,8.60543865348787,0,2071.91354809329,5622.00378628448,12206.4726957679,8627.37940510735,0.111870702495342,0.0215135966337197,0.00339201600128495,0.00323998360968567,0.765232203528285,0.677457897048584,0.466325579786378,0.666207717707141,0.46653451589661
1015,1.45389384288695,0.284921699738033,0.585083253376296,0.13797596287551,1.15190784401313,0,3.41849979557348,0.0178852631020551,0.0958587434732498,0.200556590798792,113.845456373739,0,22111.521794647,82521.3931936026,158036.17943868,103920.047357529,1.47999093285861,0.284613640934349,0.0468238614787336,0.0545175182053375,10.2211472690105,0.748866372749386,2.50222978338571,0.735661404615801,2.50493813535044
1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,0.0170052700404035,0.00330999831911123,0.0074214100573413,0.00174888504689787,0.01459844625011,0,0.047435846457241,0.00022665490764008,0.00121583986674747,0.00279491840928518,1.32227670636441,0,301.46825267002,935.166824609041,1909.70909446478,1549.17767392471,0.0171895971827373,0.00330569176591102,0.000783338068655017,0.000526111875584086,0.123048266395927,0.685440069344433,2.29164904067991,0.678089972196711,2.29463453031681
1021,0.568399897929239,0.111021670166546,0.273293412192714,0.0644329444711338,0.658065084976017,0,1.1235919314961,0.00835285466646615,0.236621405592822,0.0515225263182418,44.3584895926341,0,8668.99931430817,25548.36843431,59612.9541054368,37962.4370643497,0.576660364704244,0.110896223981585,0.0160326646544033,0.019818056984888,3.86835077404976,0.558973242108759,0.452685208087614,0.55096613744686,0.453197287131459
1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
