FIPS ,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,m3,m3,m3,m3,mgal,ton,ton,ton,ton,ha,ha
FIPS,T_YLN,T_YLP,T_FNH3,T_FNO,T_FNO3,T_NFIX,T_GMN,T_FPO,T_FPL,T_MNP,T_YLDG,T_YLDF,T_IRGA,T_ET,T_PET,T_PRCP,T_IRGAmgal,Nyield,Pyield,T_NWET,T_NDRY,T_cropLand,T_irrLand,NUE,PUE,NUE1,PUE1
1001,710.081129917966,115.488493379423,22.9306399018826,15.6619217714268,78.621787277759,38.8832725560306,1445.58707719533,2.03348044891227,48.7274671082725,112.567452745118,3410.11202715832,59154.2269187753,112359.523701668,172595522.132181,305746715.036141,221124276.929015,29.682240095317,981.476882880414,131.915366391414,81.7524754495335,85.2974320639313,19333.7945078937,743.618404984474,3.0372408721651,2.59875697243052,2.19738994158541,2.27514455377964
1003,1176.13591243664,194.062605276585,134.049956101824,67.2720613399124,358.211039548915,5.7656207517771,2388.71411557376,8.72152117839863,226.990171803871,174.113780757563,21052.4188988062,78128.925692215,118688.228478434,244012760.934218,398727173.24328,431450729.627458,31.3541066936049,1450.39128231275,209.376024479056,101.534842046914,136.119700636011,27183.1033497026,148.792183495942,1.80632102271715,0.888271692549445,1.46476268170841,0.823304957090876
1005,745.249981681901,108.162635429188,30.7236212150812,22.1857771299663,92.8864670683588,0,1414.50647922378,2.87496649851853,110.151777337357,109.417462193861,3456.34942642472,55459.4789441059,1404443.20607185,114963334.749962,272061093.48493,164770501.744045,371.014570634414,876.82472670511,119.559831454273,59.3106512633551,68.5033484418996,16877.2938506305,641.184762775898,3.20465318867374,1.05780125478873,2.72376868194681,0.956964978007763
1007,319.444956950126,54.6237682598267,4.41988330369486,6.13851398270337,21.3461068592432,0.734970063294553,651.191716069819,0.797598408645158,1.56894752925406,48.1063194579855,116.230504800043,30002.8226812501,2165.92516776582,83688752.1135935,163249154.168679,122440874.49672,0.572176783419032,452.541302739105,60.3969897709878,49.9838737577217,46.4623034892015,10562.3746083317,1.08679726818809,3.50574442345245,25.5211567220208,2.47467439910903,23.0816429062502
1009,2249.94263747147,303.252519825249,19.6922425129664,12.8721105143558,63.5846729735611,81.9110587710248,4250.38644873994,1.67234836365037,1168.69647473304,359.986883546006,3137.03659708843,163654.788996744,72674.6074364986,319788715.723777,709031083.067862,563455086.182454,19.1985963957147,2612.10568996718,347.034895529841,271.772186542351,283.125805057537,48256.4624951422,25.2751543759368,3.56378594379821,0.296517549580327,3.06967439203191,0.259108508224673
1011,779.266078687091,122.799915418262,19.0053570274996,17.5538377995708,65.932199658719,0.280574236638118,1573.49817338302,2.27831401117018,200.293147446081,120.136280355712,1224.96174577592,66449.4460900968,47695.8596147597,167909958.56357,363077891.101009,204067611.020349,12.5999106261503,1013.08119488081,136.003624789371,77.7988942629483,87.8138634465497,22286.4301986303,39.6549550462514,3.77473490518386,0.671385909007086,2.90354108092194,0.606205407883559
1013,783.841670907181,105.989751197777,15.379224887971,8.91194281120879,44.5790786366157,129.528256609294,1489.21265426588,1.15755014175125,13.1453619089678,113.459176405757,2349.40461801318,55406.4605966134,2071.91354809329,121243460.453217,261857184.111608,196771039.727604,0.547341545826901,1047.33915150575,135.627007452294,75.4641379065246,70.2835100337509,16410.5598783474,0.765232203528285,3.04329758973425,9.482475105164,2.27764183586141,7.41036166774501
1015,973.75430950001,134.591519146096,17.0451211738823,7.85460749209798,43.3017297958787,4.58254655910293,1823.56533257024,1.01979052656275,213.150714827863,151.534925699004,3185.5571616472,70574.4980270254,25428.7073157728,176333710.339752,342823604.653288,224550183.654845,6.71755246902232,1106.89658254657,149.813279148478,106.905912565744,122.235121173125,22524.4104825709,11.3147290293127,3.66613046434701,0.699504718918021,3.22515255276523,0.628431627050437
1017,699.566361905273,98.2252036625776,4.07356091276721,6.44314213303865,21.8937334508402,61.1113564774864,1341.97452297039,0.837176380907598,431.11368994066,109.425522257816,5.91677328348883,54342.1455157608,22698.9483609796,121736489.275545,267796602.4743,156178288.90392,5.9964265864167,908.778146203769,118.242710656692,60.9631245362548,74.3325888010262,17119.7850157572,13.0791054815054,3.9716285735889,0.273741112417786,3.05731136215244,0.227399019937266
1019,827.595539581297,115.357309468399,39.7462514252531,12.3649195376517,87.7400934946885,13.2868322389985,1899.83828372215,1.60404859669806,133.130569458737,162.7382037431,7425.18119861816,53978.4127792157,6855.35779036582,130909719.557402,281144445.465158,211525212.521638,1.81099357819652,926.040498843278,128.54305964668,106.053682143364,86.4635355349681,18266.2372424598,2.13876050664113,2.67908653601323,0.954046268894257,2.39427980755309,0.856181663875998
1021,725.0921129875,119.593213115852,14.8892268456472,19.2595158274325,69.6611053556658,2.3148124570165,1414.89463487234,2.49610244146175,7.18736741264583,105.247202133088,567.589068534215,65458.6833724917,34262.1420621872,184990060.94853,350838791.702284,224427178.827991,9.05109859285211,992.522293266267,132.669190192917,90.5230067488229,107.730340146618,22878.0779356062,52.6728432476521,3.26082131165026,13.7005837981352,2.38220927729313,12.3502437574195
1023,357.211013774817,48.392037005806,1.90328931028805,2.16635099485367,8.25924493180727,2.16590455574337,551.672545855373,0.281134824849917,1.07001217276012,41.5967841507112,113.26252682585,26855.4468265519,638.637268915773,68393482.8293305,121719668.524087,90249365.8687575,0.168710084604018,406.132958320434,54.3596150115721,31.9549603386501,29.8191636700554,7586.70016558142,0.638637268915773,5.32501301091022,40.2321990928637,4.68357284732001,35.815523471098
1025,123.955881170345,16.885655144044,2.68164243312103,2.51517329562203,10.1213334657467,1.01692623819076,290.876732372678,0.326311254481579,57.6165038132161,24.7639116056946,330.729724965363,8496.54238495578,0,66329908.5626578,111197478.719711,99342210.3725541,0,132.819819555418,17.9292684579358,29.8905931088432,28.4419503347801,7047.10668036667,1.67642254382372,1.77881418417066,0.309430400248729,1.66010223756691,0.291419309267519
