gridid,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,m3,m3,m3,m3,mgal,ton,ton,ton,ton,ton,ha
FIPS,T_YLN,T_YLP,T_FNH3,T_FNO,T_FNO3,T_NFIX,T_GMN,T_FPO,T_FPL,T_MNP,T_YLDG,T_YLDF,T_IRGA,T_ET,T_PET,T_PRCP,Nyield,Pyield,T_NWET,T_NDRY,AREA,NUE,PUE,NUE1,PUE1
1001,114.361309374008,13.3756766965586,1.93495629379575,11.3589990220191,0.0128997087254199,100.673069632923,107.118514320433,1.47217916837284,24.2703200969623,12.8669780356049,1737.24847483982,0,0,6040075.92815995,12806129.1425335,9310659.13773537,121.433668391304,13.3768132562666,3.43439369182496,3.48047278792193,806.231757044792,1.00445740671723,0.519639259513542,0.945957293099694,0.519595108411649
1003,1647.28773622325,189.539789020851,16.7198501652757,98.1524814201927,0.111465668633592,1372.2709897645,1367.6273753062,12.7210186558521,356.880210942829,183.360746109537,24591.0606489801,0,0,53136113.7495419,101090246.242675,116188908.323082,1718.91513936371,189.351166997147,26.4884352830272,34.4001875231014,6966.60395870358,1.11030743563887,0.512312059142085,1.06404078961247,0.512822398417496
1005,10.1911833780698,1.1366592565795,0.149520404349581,0.877747023136674,0.000996802703400082,9.60693513538225,12.472759567395,0.113760101577454,1.4311269848876,1.30804995010608,147.46292341399,0,0,397655.930299312,1011087.80959234,598811.934027895,10.3076583466379,1.13546451028772,0.212373436718988,0.2470339827554,62.300166003406,0.929069280808664,0.734982200469968,0.918570939513226,0.73575555555996
1007,2.54215397340026,0.297219127463383,0.0343765168899962,0.201804466067753,0.000229176781045287,2.24570408879509,2.13377901237568,0.0261547985393471,0.449610154278658,0.261120175486913,38.5653663654972,0,0,114078.418166097,222868.124770629,176090.533734286,2.69571910894826,0.296953321014329,0.071155817176147,0.0649697921423282,14.3235481349984,1.0295921135199,0.624159722685422,0.970940063331511,0.624718415475801
1009,100.660469462311,11.5749538542417,1.25327329189274,7.35723599679143,0.00835515534412945,83.6365042803367,94.9918857055346,0.953532045410274,16.5208224716843,12.4822105005846,1502.01761716691,0,0,3335770.40406346,7667187.25544572,6140988.65614772,104.991031439967,11.5655356521852,2.92796192620216,3.10980286542339,522.197184205055,1.06814207345305,0.661857674964248,1.02408444884846,0.662396647779942
1011,44.2234074926118,4.99048115482789,0.699298938596205,4.10517590763306,0.00466199296015653,45.5941126266906,44.9793340618044,0.532049914082062,2.21853760341356,5.20933170087971,647.417925222919,0,0,1858029.99608517,4713030.05164862,2661640.96467376,45.254512973082,4.98511802421647,0.969874617438461,1.17327145945663,291.374546170235,0.861229633462544,1.8123829881826,0.841606870191735,1.81433280093253
1013,13.6564282569567,1.59029581519434,0.166817267001361,0.979286808079384,0.00111211512197356,10.7978149283758,11.1296832453702,0.126920130543381,3.90694242952259,1.4383351136657,206.18909576505,0,0,475012.171185762,1100402.1441409,785643.779143542,14.412617793977,1.58765603739088,0.302367093195178,0.31208228381698,69.5071918219328,1.14754888142363,0.393582085098337,1.08734021775432,0.394236489596298
1015,117.03226793285,13.6958674968219,1.50090671566751,8.81094729119952,0.0100060448487739,91.0446287141381,110.054758395483,1.14193979862051,20.1651420215765,13.344152639727,1777.07924506213,0,0,4314788.37468803,9458560.87423325,6171102.09336877,124.217839229843,13.6835101869784,2.94935094527466,3.41209201076095,625.377773344517,1.15306993501485,0.642204798500741,1.08636883733163,0.642784761066605
1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,479.33630286201,55.5223252677787,6.10809137459163,35.8570393413306,0.0407206094799777,349.303461925474,479.165448221032,4.64723927306486,42.1059997577756,60.0096429026621,7209.09245474347,0,0,18119071.4833581,39389963.566103,29994221.482687,503.915562586569,55.5100119015247,15.3024203594661,11.9188594606691,2545.03797161579,1.20401129792935,1.18729767289295,1.14528378760757,1.18756104215911
1021,7.07358895492471,0.822519365992897,0.08888210988371,0.52177498917225,0.000592547403823506,5.65954437060818,6.0672074589698,0.0676244683310847,1.19004544200656,0.779069939592831,106.84349753861,0,0,265628.362541199,569547.046886086,390750.418705344,7.46836047794886,0.822694931047299,0.154388052017211,0.180483223757503,37.0342109799385,1.13059928816571,0.654142175371305,1.07083671989694,0.654002579875731
1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,2.90257171683587,0.345464639142214,0.0393089448157526,0.230759871502229,0.000262059634138868,2.49136088520867,2.51263258013293,0.0299075539194465,0.843398008520791,0.319746017284253,44.9128632851176,0,0,119552.200134471,261969.305680543,217395.532772541,3.13940914362972,0.345829047295406,0.0705815801446969,0.0635422522334764,16.3787263557315,1.08411915131414,0.396000051034911,1.00233306406388,0.395582776521997
1027,1.25540054623783,0.144562514115613,0.0165969522380611,0.097431019421534,0.000110646349112469,1.03180482693473,1.10915945144553,0.0126275138212149,0.0249300044821923,0.131787304351079,18.7457439860737,0,0,44351.7517946474,102533.295289725,53105.6009793095,1.31032750462655,0.144342228692768,0.0256632820730823,0.0389882870022181,6.91539649106562,1.08238303433676,3.8432312680168,1.03701116533626,3.84909654966468
1029,2.62942784046348,0.306091803728618,0.0339857400436496,0.199510443288163,0.000226571602049424,2.04655583977539,2.31002576728222,0.0258574825046033,0.414492556992158,0.283345594435441,39.7050856620181,0,0,92993.3403230086,212100.808150358,134431.580639966,2.77538548777507,0.305729159597539,0.0643221149492769,0.0771739497953621,14.1607244554907,1.14601310115323,0.694286663280265,1.08574422075108,0.695110199327845
1031,208.451048922895,24.0965777624729,2.40742820731116,14.1326058578743,0.0160495215066351,159.352660528099,190.264494787224,1.83165153007367,41.8273914676613,24.5999498272378,3126.1329122519,0,0,7571569.84548569,16415462.791729,13007210.3275108,218.516690566408,24.0712234243396,4.35005502719068,4.76216542295502,1003.09504652023,1.18103746286392,0.551345649642124,1.12663475413747,0.551926384729117
1033,878.506058968011,102.704314137294,11.2223996379852,65.8801580797034,0.0748159981672165,736.806363794511,724.965277941006,8.53837526933862,138.15631415904,89.0200951817479,13320.8869277203,0,0,32344668.42978,70864533.001399,46442394.7771025,931.129996247652,102.570829343447,23.1312491734909,22.5968607332603,4675.99966335297,1.08307219336932,0.69921296907974,1.02186105915297,0.700122918815258
1035,50.6057474979954,5.85760496149305,0.598703722115505,3.51464010623646,0.00399135817841371,39.3569176953094,43.0479105432007,0.455513724290233,13.6911300214319,5.75667389373048,760.280339226822,0,0,1751639.86294091,3992870.37270248,3096042.47876912,53.1435957119549,5.85415861204653,0.982565197107156,0.976408249624002,249.459874302149,1.16970772288155,0.413819611016697,1.11384886320899,0.414063227065031
1037,0.0724650546901129,0.00834207396200178,0.0008592694832591,0.00504426960510005,5.72846326618606e-06,0.0556001031362139,0.0554769432796666,0.000653760830323992,0.00129069432518672,0.00761455930925462,1.0823214776304,0,0,2420.27561500669,5578.09084050357,3279.54506412149,0.0756542712863651,0.0083338753777541,0.00136028683276395,0.00172620573847771,0.358028937131167,1.1711937494036,4.28596944194644,1.12182190985621,4.29018583347619
1039,71.0405191193336,8.11453324344705,0.86094263908635,5.05409172638846,0.00573961763845429,56.4967158511818,67.6960431137307,0.655033822981354,10.5037795562188,8.45142200149526,1053.40472570582,0,0,2505402.88977027,5822583.3959645,4356990.4510349,73.6329903268369,8.11121638793483,1.4745197548431,1.5753906671428,358.726085364819,1.12472757492417,0.726888792947643,1.08512815296217,0.727186033827969
