HUC8 ,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,m3,m3,m3,m3,mgal,ton,ton,ton,ton,ha,ha
HUC8,T_YLN,T_YLP,T_FNH3,T_FNO,T_FNO3,T_NFIX,T_GMN,T_FPO,T_FPL,T_MNP,T_YLDG,T_YLDF,T_IRGA,T_ET,T_PET,T_PRCP,T_IRGAmgal,Nyield,Pyield,T_NWET,T_NDRY,T_cropLand,T_irrLand,NUE,PUE,NUE1,PUE1
1010001,573.955950962377,91.0374366300251,56.1957538224022,7.23518784660115,135.132294172509,119.371246957042,1042.92811376309,0.689581698404576,133.471932087876,74.2647640575028,4819.44558226419,33054.5343847275,13174.350053072,37855187.1130888,53702599.5534743,83362243.7426122,3.48029440222013,813.388358891418,101.045490075743,21.5909072110332,10.1387956033874,6251.20399599603,28.676061719656,2.32619865676411,0.753163013922967,1.64144906621251,0.678565961733612
1010002,0.0589533408615845,0.00732583370024734,0.0157175742808738,4.73027110579233e-05,0.0403019595154755,0,0.139335514552943,4.50272715481217e-06,0.00816538020134236,0.00459221188257602,2.53303030656091,0,11.5324556361884,2825.5909723579,4454.82276550611,6626.87836241559,0.00304655187032316,0.0591751192384024,0.00732298049293476,0.00158088860850087,0.000725059070779698,0.527197960414924,0.0329498732462525,1.0137450194109,0.896338485756221,1.00994567387843,0.896687720541781
1010003,281.866797437441,45.6953067188646,17.9741687703858,0.172267012769534,58.301262952608,35.8125766067106,599.086937878977,0.0172236983469618,9.29752462806672,44.776763098545,3602.16386669052,14837.2737077639,23687.684699893,18120717.1759698,26923990.9965103,41320881.1583666,6.25762304254013,364.322462929828,45.9519857202317,10.4091647471461,4.12320737154997,3108.93963446841,49.3342989608646,2.87337215702039,4.93325037992989,2.22305317446552,4.90569418706538
1010004,1062.77975468227,169.985645522116,168.317556289733,11.5396026900959,404.046317345544,147.315960280804,2086.76939539709,1.09778353625779,146.891191588335,127.429846490908,14933.878522097,55314.5825007167,95358.0275005311,74353743.9697292,106925450.8685,147929538.92566,25.1909208408703,1406.99208338591,177.099362575531,37.670476411016,14.6153133190127,11984.1363681801,197.785477377183,1.79576604736286,1.19670646023753,1.35644245750855,1.14863722367834
1010005,642.264442626604,101.836802555637,117.147436785382,7.4021389779047,284.587450090274,88.7389363039679,1349.17826442331,0.704449093489655,88.0942060680568,81.4567379784609,13114.7741865123,28108.198345397,86935.8043223619,45795345.7258263,69594855.1704736,92504941.4155108,22.966005299447,857.116960217897,107.894040996755,22.0495952700366,9.69349789529532,7581.38352365792,146.705950319767,1.61836503351525,1.21504138548573,1.21269134139268,1.14682820781882
1020001,11.5679046867937,1.19618558875214,0.827027069642232,0.222573284766796,1.71649625648168,5.15148876866617,21.2877508899879,0.0211672385420345,0.0431607727987851,1.48664313485899,0,751.599906659455,0,1377820.14120329,2075861.54122587,2708035.74073143,0,19.6437982586465,2.35688226188368,0.622783037365228,0.301356030529224,214.164928179234,0,2.22171572699361,36.6385065037463,1.30833128260723,18.5950966588189
1020002,9.08587032851116,0.9521307220555,0.393629241234012,0.105664296796819,0.81488119636073,3.85151063523948,16.0175407186495,0.010091848741973,0.0208189503812512,1.20163003358265,0,607.589349891696,0,1052461.68462038,1578753.13074589,2198371.29496336,0,15.4193105274832,1.85830870607819,0.458651472818555,0.211093678259744,169.758401155472,0,2.64236040044717,60.1184297652788,1.55701799486196,30.8025269181778
1020003,189.597818973001,20.6244426535808,14.9347530278256,2.46291694518766,42.9510537866473,58.206187541173,344.965290003395,0.234632168953074,3.31056696334713,22.8860127722602,1362.70107889113,10881.6191450985,18543.7927698833,20708671.2329681,31739065.7359498,41633427.5028118,4.89875082360561,289.284877989084,35.3033383698492,8.59718253673293,4.56324576548791,3378.88236737417,19.5813625794835,2.19628844188453,9.95806922330582,1.43945131633403,5.81756958746606
1020004,83.6221802418698,9.67011998843621,10.7273550072035,2.73971128457149,23.4466320687207,2.92458305034748,211.007711191612,0.261044825954712,0.803591441833549,15.0842152866934,122.582857706024,6537.69551466242,0,14160239.6997062,21051835.3552107,27211169.3213099,0,105.87132856312,13.9319794507318,7.96456404693435,3.34642405953507,2143.95278749941,0,2.06985025518861,13.0861401891511,1.63486558128784,9.0830270215437
1020005,1141.28944750148,205.637059593366,53.2107058281035,14.0004821069128,111.208119401651,256.838706364505,2270.07506683376,1.33311572970231,126.939249515227,191.120612317835,173.675808801373,83743.8966619647,2377.90394182667,78811130.0539686,136441101.123707,160198614.587281,0.628175640120234,1743.21843905915,217.252499017902,42.9737711694066,25.8624737356906,13475.3267067166,2.2646704207873,3.45812000295112,1.69368124305707,2.26403976640588,1.6031283059349
